# fix.dat - generated by cifp_to_bluesky_navdata.py
# source: skymatrix CIFP  generated: 2026-05-20T06:36:03.651145Z
# BLUEPLAN_CIFP_INJECTED_CYCLE=260319
43.539144 -89.563761 AKODE
38.528769 -104.686183 AKODY
28.762225 -81.725428 AKOJO
33.685250 -117.134383 AKOME
36.729150 -121.853869 AKORD
35.556222 -85.232797 AKOYU
40.159278 -80.287447 AKSAR
41.513333 -82.592736 AKTOF
35.491036 -86.030672 AKUCU
43.739950 -72.469994 AKUGE
44.893100 -122.978147 AKUHY
35.480917 -77.829572 AKUKE
44.326667 -119.477703 AKUKY
41.783103 -87.595828 AKUME
33.450689 -96.823139 AKUNA
40.572953 -82.000317 AKUTE
32.525192 -93.677583 AKUYE
26.719094 -98.046561 AKVOC
30.910469 -89.244294 AKXUT
38.790781 -123.520519 AKYEP
32.928608 -117.235467 AKYER
44.259336 -72.412131 ALACE
29.068183 -82.071525 ALADN
38.792944 -88.469244 ALAKE
37.820758 -102.117175 ALANR
30.771892 -87.097292 ALANS
39.656667 -75.746389 ALARY
33.599633 -118.077822 ALBAS
20.416667 -72.248806 ALBBE
39.777756 -74.907219 ALBEK
28.579828 -82.118667 ALBEN
34.372750 -86.327242 ALBER
43.342122 -91.307478 ALBIE
41.467764 -104.293994 ALBIN
36.326858 -98.246794 ALBIO
29.897975 -85.378669 ALBIS
48.999458 -95.636225 ALBNG
33.274339 -111.616889 ALBNY
41.034456 -71.975192 ALBOW
40.841414 -92.228283 ALBRT
37.852439 -82.158958 ALBUN
35.890992 -98.047022 ALCEM
42.125231 -72.557811 ALCID
44.134425 -68.710703 ALCIE
48.540797 -101.626533 ALCMM
42.128381 -87.826558 ALCOK
36.396372 -97.326347 ALCOR
42.790764 -106.576492 ALCOS
34.174144 -79.852547 ALCOT
30.986925 -82.235842 ALCRN
36.397933 -78.934128 ALDAN
43.939694 -89.859347 ALDAY
46.821561 -122.414219 ALDER
35.709217 -81.300364 ALDOH
36.731853 -81.623939 ALEAN
41.389583 -87.307539 ALEBE
39.367703 -84.376003 ALEDE
41.007828 -80.531711 ALEEE
45.671781 -92.227692 ALEEN
32.443750 -93.625225 ALEIA
40.831403 -73.832644 ALEKS
38.836572 -121.338803 ALELE
43.536447 -70.431178 ALENE
41.146319 -88.899744 ALENK
45.567394 -101.417186 ALENS
23.009744 -68.608589 ALERI
30.918397 -85.601319 ALEWU
34.938633 -97.742714 ALEXX
33.296697 -112.049064 ALEYS
30.560869 -96.141042 ALFER
42.343681 -70.976892 ALFFF
44.308258 -123.151994 ALFOR
26.354433 -89.943361 ALGAE
40.668983 -79.853269 ALGAL
38.855336 -77.032783 ALGEE
30.133842 -90.031100 ALGER
35.933353 -76.065986 ALGTR
37.444228 -97.319739 ALGUM
34.552389 -77.436603 ALGUY
39.451281 -91.740728 ALHAH
30.448683 -97.726414 ALHOS
32.687228 -99.223122 ALIAN
31.921283 -107.778919 ALIBY
32.984431 -87.936683 ALICE
46.122664 -67.849031 ALICV
28.687150 -96.738422 ALIEF
37.399061 -89.513778 ALING
36.470847 -77.287725 ALINN
30.112964 -99.122117 ALISS
43.540386 -114.324544 ALIST
30.606094 -84.379011 ALIVY
36.432428 -119.382386 ALIXE
41.181347 -73.393025 ALIXX
30.557486 -91.405678 ALIYA
41.452308 -82.614847 ALIYO
29.025672 -81.215072 ALJEL
43.016208 -115.328128 ALKAL
29.807778 -104.586944 ALKEM
42.949903 -108.213925 ALKEY
47.621025 -122.474217 ALKIA
44.749469 -122.984453 ALLAM
40.422961 -105.519256 ALLAN
33.806472 -88.623858 ALLEE
35.488767 -80.082772 ALLER
44.416667 -67.000000 ALLEX
43.938800 -90.281428 ALLFA
33.449217 -112.625456 ALLIS
35.486461 -86.584461 ALLLN
31.536428 -82.507964 ALLMA
31.939261 -96.247806 ALLMO
39.912125 -87.178442 ALLOE
44.976725 -99.155606 ALLOT
44.601469 -70.146436 ALLPO
27.649058 -81.386461 ALLSO
39.189125 -86.500294 ALLUX
31.822478 -102.675644 ALLYN
39.612111 -104.687981 ALLYX
33.937767 -116.513806 ALMAH
39.037178 -96.578603 ALMAS
39.363794 -75.066406 ALMAT
44.058575 -93.585028 ALMAY
38.537747 -106.847728 ALMNT
32.383550 -111.494758 ALMON
30.437736 -98.360736 ALMOY
34.740492 -119.349528 ALMST
45.157228 -68.396106 ALNIC
26.484397 -80.564642 ALNZO
32.045422 -71.779975 ALOBI
42.590086 -93.428731 ALOCK
44.377772 -71.275728 ALOCO
47.763864 -122.163981 ALOLE
30.384808 -87.224194 ALOME
32.069953 -86.528231 ALOON
47.773058 -104.067647 ALOPE
39.522114 -76.332831 ALOSE
29.158178 -95.222289 ALOXE
42.435900 -84.509917 ALPHE
40.957931 -106.315811 ALPOE
48.166667 -122.083333 ALPSE
38.334297 -121.824939 ALRIC
27.786414 -83.008056 ALROE
44.506364 -119.608606 ALSCT
39.581506 -106.990092 ALTAA
37.812172 -121.747094 ALTAM
34.884167 -92.261239 ALTEE
26.706761 -80.270908 ALTNN
47.031914 -114.428375 ALTON
27.634422 -99.350842 ALTOR
36.552475 -119.326792 ALTTA
31.485833 -77.121389 ALTUR
46.248261 -94.229742 ALTUW
41.214742 -82.610178 ALUCO
30.227353 -86.479603 ALURE
25.405886 -74.531272 ALUTE
37.609044 -122.076017 ALVAR
30.388167 -87.029608 ALVER
41.788486 -80.966617 ALVIE
44.132356 -108.207269 ALVIL
30.150119 -83.070861 ALVIN
32.478839 -93.647633 ALVNE
26.008281 -84.572536 ALVRO
46.363883 -84.216714 ALVUS
38.983517 -77.654594 ALWYZ
34.700806 -79.410158 ALWZZ
37.784572 -77.286036 ALXEA
28.784825 -81.030539 ALYNA
29.486475 -78.342722 ALYRA
35.094358 -81.941536 ALYSA
34.518886 -118.475794 ALYSN
41.184672 -80.575478 AMADO
35.875081 -77.405531 AMAKE
39.000000 -123.750000 AMAKR
34.935656 -118.798161 AMANY
32.083197 -84.323303 AMAPO
44.241203 -121.121550 AMAPY
38.185231 -89.790042 AMART
48.582214 -101.645928 AMAXE
27.996100 -81.964297 AMBAZ
33.904197 -78.580594 AMBEY
40.571719 -87.725058 AMBIA
40.820581 -76.668128 AMBIE
23.731625 -76.880194 AMBIS
33.291014 -112.347242 AMBRR
36.867558 -76.552231 AMBRY
41.377936 -83.267075 AMCOS
31.878786 -110.573650 AMDUY
38.409542 -76.714028 AMEEE
36.922322 -119.972750 AMEER
